puck_id,x_offset,y_offset,z_offset
fc_1_L2_tile_1168,33739,2467176,0
fc_1_L2_tile_1169,33739,2503458,0
fc_1_L2_tile_1170,33739,2539740,0
fc_1_L2_tile_1171,33739,2576022,0
fc_1_L2_tile_1172,33739,2612304,0
fc_1_L2_tile_1173,33739,2648586,0
fc_1_L2_tile_1174,33739,2684868,0
fc_1_L2_tile_1175,33739,2721150,0
fc_1_L2_tile_1176,33739,2757432,0
fc_1_L2_tile_1177,33739,2793714,0
fc_1_L2_tile_1178,33739,2829996,0
fc_1_L2_tile_1201,67478,30081,0
fc_1_L2_tile_1202,67478,66363,0
fc_1_L2_tile_1203,67478,102645,0
fc_1_L2_tile_1204,67478,138927,0
fc_1_L2_tile_1205,67478,175209,0
fc_1_L2_tile_1206,67478,211491,0
fc_1_L2_tile_1207,67478,247773,0
fc_1_L2_tile_1208,67478,284055,0
fc_1_L2_tile_1209,67478,320337,0
fc_1_L2_tile_1210,67478,356619,0
fc_1_L2_tile_1211,67478,392901,0
fc_1_L2_tile_1212,67478,429183,0
fc_1_L2_tile_1213,67478,465465,0
fc_1_L2_tile_1214,67478,501747,0
fc_1_L2_tile_1215,67478,538029,0
fc_1_L2_tile_1216,67478,574311,0
fc_1_L2_tile_1217,67478,610593,0
fc_1_L2_tile_1218,67478,646875,0
fc_1_L2_tile_1219,67478,683157,0
fc_1_L2_tile_1220,67478,719439,0
fc_1_L2_tile_1221,67478,755721,0
fc_1_L2_tile_1222,67478,792003,0
fc_1_L2_tile_1223,67478,828285,0
fc_1_L2_tile_1224,67478,864567,0
fc_1_L2_tile_1225,67478,900849,0
fc_1_L2_tile_1226,67478,937131,0
fc_1_L2_tile_1227,67478,973413,0
fc_1_L2_tile_1228,67478,1009695,0
fc_1_L2_tile_1229,67478,1045977,0
fc_1_L2_tile_1230,67478,1082259,0
fc_1_L2_tile_1231,67478,1118541,0
fc_1_L2_tile_1232,67478,1154823,0
fc_1_L2_tile_1233,67478,1191105,0
fc_1_L2_tile_1234,67478,1227387,0
fc_1_L2_tile_1235,67478,1263669,0
fc_1_L2_tile_1236,67478,1299951,0
fc_1_L2_tile_1237,67478,1336233,0
fc_1_L2_tile_1238,67478,1372515,0
fc_1_L2_tile_1239,67478,1408797,0
fc_1_L2_tile_1240,67478,1445079,0
fc_1_L2_tile_1241,67478,1481361,0
fc_1_L2_tile_1242,67478,1517643,0
fc_1_L2_tile_1243,67478,1553925,0
fc_1_L2_tile_1244,67478,1590207,0
fc_1_L2_tile_1245,67478,1626489,0
fc_1_L2_tile_1246,67478,1662771,0
fc_1_L2_tile_1247,67478,1699053,0
fc_1_L2_tile_1248,67478,1735335,0
fc_1_L2_tile_1249,67478,1771617,0
fc_1_L2_tile_1250,67478,1807899,0
fc_1_L2_tile_1251,67478,1844181,0
fc_1_L2_tile_1252,67478,1880463,0
fc_1_L2_tile_1253,67478,1916745,0
fc_1_L2_tile_1254,67478,1953027,0
fc_1_L2_tile_1255,67478,1989309,0
fc_1_L2_tile_1256,67478,2025591,0
fc_1_L2_tile_1257,67478,2061873,0
fc_1_L2_tile_1258,67478,2098155,0
fc_1_L2_tile_1259,67478,2134437,0
fc_1_L2_tile_1260,67478,2170719,0
fc_1_L2_tile_1261,67478,2207001,0
fc_1_L2_tile_1262,67478,2243283,0
fc_1_L2_tile_1263,67478,2279565,0
fc_1_L2_tile_1264,67478,2315847,0
fc_1_L2_tile_1265,67478,2352129,0
fc_1_L2_tile_1266,67478,2388411,0
fc_1_L2_tile_1267,67478,2424693,0
fc_1_L2_tile_1268,67478,2460975,0
fc_1_L2_tile_1269,67478,2497257,0
fc_1_L2_tile_1270,67478,2533539,0
fc_1_L2_tile_1271,67478,2569821,0
fc_1_L2_tile_1272,67478,2606103,0
fc_1_L2_tile_1273,67478,2642385,0
fc_1_L2_tile_1274,67478,2678667,0
fc_1_L2_tile_1275,67478,2714949,0
fc_1_L2_tile_1276,67478,2751231,0
fc_1_L2_tile_1277,67478,2787513,0
fc_1_L2_tile_1278,67478,2823795,0
fc_1_L2_tile_1301,101217,36282,0
fc_1_L2_tile_1302,101217,72564,0
fc_1_L2_tile_1303,101217,108846,0
fc_1_L2_tile_1304,101217,145128,0
fc_1_L2_tile_1305,101217,181410,0
fc_1_L2_tile_1306,101217,217692,0
fc_1_L2_tile_1307,101217,253974,0
fc_1_L2_tile_1308,101217,290256,0
fc_1_L2_tile_1309,101217,326538,0
fc_1_L2_tile_1310,101217,362820,0
fc_1_L2_tile_1311,101217,399102,0
fc_1_L2_tile_1312,101217,435384,0
fc_1_L2_tile_1313,101217,471666,0
fc_1_L2_tile_1314,101217,507948,0
fc_1_L2_tile_1315,101217,544230,0
fc_1_L2_tile_1316,101217,580512,0
fc_1_L2_tile_1317,101217,616794,0
fc_1_L2_tile_1318,101217,653076,0
fc_1_L2_tile_1319,101217,689358,0
fc_1_L2_tile_1320,101217,725640,0
fc_1_L2_tile_1321,101217,761922,0
fc_1_L2_tile_1322,101217,798204,0
fc_1_L2_tile_1323,101217,834486,0
fc_1_L2_tile_1324,101217,870768,0
fc_1_L2_tile_1325,101217,907050,0
fc_1_L2_tile_1326,101217,943332,0
fc_1_L2_tile_1327,101217,979614,0
fc_1_L2_tile_1328,101217,1015896,0
fc_1_L2_tile_1329,101217,1052178,0
fc_1_L2_tile_1330,101217,1088460,0
fc_1_L2_tile_1331,101217,1124742,0
fc_1_L2_tile_1332,101217,1161024,0
fc_1_L2_tile_1333,101217,1197306,0
fc_1_L2_tile_1334,101217,1233588,0
fc_1_L2_tile_1335,101217,1269870,0
fc_1_L2_tile_1336,101217,1306152,0
fc_1_L2_tile_1337,101217,1342434,0
fc_1_L2_tile_1338,101217,1378716,0
fc_1_L2_tile_1339,101217,1414998,0
fc_1_L2_tile_1340,101217,1451280,0
fc_1_L2_tile_1341,101217,1487562,0
fc_1_L2_tile_1342,101217,1523844,0
fc_1_L2_tile_1343,101217,1560126,0
fc_1_L2_tile_1344,101217,1596408,0
fc_1_L2_tile_1345,101217,1632690,0
fc_1_L2_tile_1346,101217,1668972,0
fc_1_L2_tile_1347,101217,1705254,0
fc_1_L2_tile_1348,101217,1741536,0
fc_1_L2_tile_1349,101217,1777818,0
fc_1_L2_tile_1350,101217,1814100,0
fc_1_L2_tile_1351,101217,1850382,0
fc_1_L2_tile_1352,101217,1886664,0
fc_1_L2_tile_1353,101217,1922946,0
fc_1_L2_tile_1354,101217,1959228,0
fc_1_L2_tile_1355,101217,1995510,0
fc_1_L2_tile_1356,101217,2031792,0
fc_1_L2_tile_1357,101217,2068074,0
fc_1_L2_tile_1358,101217,2104356,0
fc_1_L2_tile_1359,101217,2140638,0
fc_1_L2_tile_1360,101217,2176920,0
fc_1_L2_tile_1361,101217,2213202,0
fc_1_L2_tile_1362,101217,2249484,0
fc_1_L2_tile_1363,101217,2285766,0
fc_1_L2_tile_1364,101217,2322048,0
fc_1_L2_tile_1365,101217,2358330,0
fc_1_L2_tile_1366,101217,2394612,0
fc_1_L2_tile_1367,101217,2430894,0
fc_1_L2_tile_1368,101217,2467176,0
fc_1_L2_tile_1369,101217,2503458,0
fc_1_L2_tile_1370,101217,2539740,0
fc_1_L2_tile_1371,101217,2576022,0
fc_1_L2_tile_1372,101217,2612304,0
fc_1_L2_tile_1373,101217,2648586,0
fc_1_L2_tile_1374,101217,2684868,0
fc_1_L2_tile_1375,101217,2721150,0
fc_1_L2_tile_1376,101217,2757432,0
fc_1_L2_tile_1377,101217,2793714,0
fc_1_L2_tile_1378,101217,2829996,0
fc_1_L2_tile_1401,134956,30081,0
fc_1_L2_tile_1402,134956,66363,0
fc_1_L2_tile_1403,134956,102645,0
fc_1_L2_tile_1404,134956,138927,0
fc_1_L2_tile_1405,134956,175209,0
fc_1_L2_tile_1406,134956,211491,0
fc_1_L2_tile_1407,134956,247773,0
fc_1_L2_tile_1408,134956,284055,0
fc_1_L2_tile_1409,134956,320337,0
fc_1_L2_tile_1410,134956,356619,0
fc_1_L2_tile_1411,134956,392901,0
fc_1_L2_tile_1412,134956,429183,0
fc_1_L2_tile_1413,134956,465465,0
fc_1_L2_tile_1414,134956,501747,0
fc_1_L2_tile_1415,134956,538029,0
fc_1_L2_tile_1416,134956,574311,0
fc_1_L2_tile_1417,134956,610593,0
fc_1_L2_tile_1418,134956,646875,0
fc_1_L2_tile_1419,134956,683157,0
fc_1_L2_tile_1420,134956,719439,0
fc_1_L2_tile_1421,134956,755721,0
fc_1_L2_tile_1422,134956,792003,0
fc_1_L2_tile_1423,134956,828285,0
fc_1_L2_tile_1424,134956,864567,0
fc_1_L2_tile_1425,134956,900849,0
fc_1_L2_tile_1426,134956,937131,0
fc_1_L2_tile_1427,134956,973413,0
fc_1_L2_tile_1428,134956,1009695,0
fc_1_L2_tile_1429,134956,1045977,0
fc_1_L2_tile_1430,134956,1082259,0
fc_1_L2_tile_1431,134956,1118541,0
fc_1_L2_tile_1432,134956,1154823,0
fc_1_L2_tile_1433,134956,1191105,0
fc_1_L2_tile_1434,134956,1227387,0
fc_1_L2_tile_1435,134956,1263669,0
fc_1_L2_tile_1436,134956,1299951,0
fc_1_L2_tile_1437,134956,1336233,0
fc_1_L2_tile_1438,134956,1372515,0
fc_1_L2_tile_1439,134956,1408797,0
fc_1_L2_tile_1440,134956,1445079,0
fc_1_L2_tile_1441,134956,1481361,0
fc_1_L2_tile_1442,134956,1517643,0
fc_1_L2_tile_1443,134956,1553925,0
fc_1_L2_tile_1444,134956,1590207,0
fc_1_L2_tile_1445,134956,1626489,0
fc_1_L2_tile_1446,134956,1662771,0
fc_1_L2_tile_1447,134956,1699053,0
fc_1_L2_tile_1448,134956,1735335,0
fc_1_L2_tile_1449,134956,1771617,0
fc_1_L2_tile_1450,134956,1807899,0
fc_1_L2_tile_1451,134956,1844181,0
fc_1_L2_tile_1452,134956,1880463,0
fc_1_L2_tile_1453,134956,1916745,0
fc_1_L2_tile_1454,134956,1953027,0
fc_1_L2_tile_1455,134956,1989309,0
fc_1_L2_tile_1456,134956,2025591,0
fc_1_L2_tile_1457,134956,2061873,0
fc_1_L2_tile_1458,134956,2098155,0
fc_1_L2_tile_1459,134956,2134437,0
fc_1_L2_tile_1460,134956,2170719,0
fc_1_L2_tile_1461,134956,2207001,0
fc_1_L2_tile_1462,134956,2243283,0
fc_1_L2_tile_1463,134956,2279565,0
fc_1_L2_tile_1464,134956,2315847,0
fc_1_L2_tile_1465,134956,2352129,0
fc_1_L2_tile_1466,134956,2388411,0
fc_1_L2_tile_1467,134956,2424693,0
fc_1_L2_tile_1468,134956,2460975,0
fc_1_L2_tile_1469,134956,2497257,0
fc_1_L2_tile_1470,134956,2533539,0
fc_1_L2_tile_1471,134956,2569821,0
fc_1_L2_tile_1472,134956,2606103,0
fc_1_L2_tile_1473,134956,2642385,0
fc_1_L2_tile_1474,134956,2678667,0
fc_1_L2_tile_1475,134956,2714949,0
fc_1_L2_tile_1476,134956,2751231,0
fc_1_L2_tile_1477,134956,2787513,0
fc_1_L2_tile_1478,134956,2823795,0
fc_1_L2_tile_1501,168695,36282,0
fc_1_L2_tile_1502,168695,72564,0
fc_1_L2_tile_1503,168695,108846,0
fc_1_L2_tile_1504,168695,145128,0
fc_1_L2_tile_1505,168695,181410,0
fc_1_L2_tile_1506,168695,217692,0
fc_1_L2_tile_1507,168695,253974,0
fc_1_L2_tile_1508,168695,290256,0
fc_1_L2_tile_1509,168695,326538,0
fc_1_L2_tile_1510,168695,362820,0
fc_1_L2_tile_1511,168695,399102,0
fc_1_L2_tile_1512,168695,435384,0
fc_1_L2_tile_1513,168695,471666,0
fc_1_L2_tile_1514,168695,507948,0
fc_1_L2_tile_1515,168695,544230,0
fc_1_L2_tile_1516,168695,580512,0
fc_1_L2_tile_1517,168695,616794,0
fc_1_L2_tile_1518,168695,653076,0
fc_1_L2_tile_1519,168695,689358,0
fc_1_L2_tile_1520,168695,725640,0
fc_1_L2_tile_1521,168695,761922,0
fc_1_L2_tile_1522,168695,798204,0
fc_1_L2_tile_1523,168695,834486,0
fc_1_L2_tile_1524,168695,870768,0
fc_1_L2_tile_1525,168695,907050,0
fc_1_L2_tile_1526,168695,943332,0
fc_1_L2_tile_1527,168695,979614,0
fc_1_L2_tile_1528,168695,1015896,0
fc_1_L2_tile_1529,168695,1052178,0
fc_1_L2_tile_1530,168695,1088460,0
fc_1_L2_tile_1531,168695,1124742,0
fc_1_L2_tile_1532,168695,1161024,0
fc_1_L2_tile_1533,168695,1197306,0
fc_1_L2_tile_1534,168695,1233588,0
fc_1_L2_tile_1535,168695,1269870,0
fc_1_L2_tile_1536,168695,1306152,0
fc_1_L2_tile_1537,168695,1342434,0
fc_1_L2_tile_1538,168695,1378716,0
fc_1_L2_tile_1539,168695,1414998,0
fc_1_L2_tile_1540,168695,1451280,0
fc_1_L2_tile_1541,168695,1487562,0
fc_1_L2_tile_1542,168695,1523844,0
fc_1_L2_tile_1543,168695,1560126,0
fc_1_L2_tile_1544,168695,1596408,0
fc_1_L2_tile_1545,168695,1632690,0
fc_1_L2_tile_1546,168695,1668972,0
fc_1_L2_tile_1547,168695,1705254,0
fc_1_L2_tile_1548,168695,1741536,0
fc_1_L2_tile_1549,168695,1777818,0
fc_1_L2_tile_1550,168695,1814100,0
fc_1_L2_tile_1551,168695,1850382,0
fc_1_L2_tile_1552,168695,1886664,0
fc_1_L2_tile_1553,168695,1922946,0
fc_1_L2_tile_1554,168695,1959228,0
fc_1_L2_tile_1555,168695,1995510,0
fc_1_L2_tile_1556,168695,2031792,0
fc_1_L2_tile_1557,168695,2068074,0
fc_1_L2_tile_1558,168695,2104356,0
fc_1_L2_tile_1559,168695,2140638,0
fc_1_L2_tile_1560,168695,2176920,0
fc_1_L2_tile_1561,168695,2213202,0
fc_1_L2_tile_1562,168695,2249484,0
fc_1_L2_tile_1563,168695,2285766,0
fc_1_L2_tile_1564,168695,2322048,0
fc_1_L2_tile_1565,168695,2358330,0
fc_1_L2_tile_1566,168695,2394612,0
fc_1_L2_tile_1567,168695,2430894,0
fc_1_L2_tile_1568,168695,2467176,0
fc_1_L2_tile_1569,168695,2503458,0
fc_1_L2_tile_1570,168695,2539740,0
fc_1_L2_tile_1571,168695,2576022,0
fc_1_L2_tile_1572,168695,2612304,0
fc_1_L2_tile_1573,168695,2648586,0
fc_1_L2_tile_1574,168695,2684868,0
fc_1_L2_tile_1575,168695,2721150,0
fc_1_L2_tile_1576,168695,2757432,0
fc_1_L2_tile_1577,168695,2793714,0
fc_1_L2_tile_1578,168695,2829996,0
fc_1_L2_tile_1601,202434,30081,0
fc_1_L2_tile_1602,202434,66363,0
fc_1_L2_tile_1603,202434,102645,0
fc_1_L2_tile_1604,202434,138927,0
fc_1_L2_tile_1605,202434,175209,0
fc_1_L2_tile_1606,202434,211491,0
fc_1_L2_tile_1607,202434,247773,0
fc_1_L2_tile_1608,202434,284055,0
fc_1_L2_tile_1609,202434,320337,0
fc_1_L2_tile_1610,202434,356619,0
fc_1_L2_tile_1611,202434,392901,0
fc_1_L2_tile_1612,202434,429183,0
fc_1_L2_tile_1613,202434,465465,0
fc_1_L2_tile_1614,202434,501747,0
fc_1_L2_tile_1615,202434,538029,0
fc_1_L2_tile_1616,202434,574311,0
fc_1_L2_tile_1617,202434,610593,0
fc_1_L2_tile_1618,202434,646875,0
fc_1_L2_tile_1619,202434,683157,0
fc_1_L2_tile_1620,202434,719439,0
fc_1_L2_tile_1621,202434,755721,0
fc_1_L2_tile_1622,202434,792003,0
fc_1_L2_tile_1623,202434,828285,0
fc_1_L2_tile_1624,202434,864567,0
fc_1_L2_tile_1625,202434,900849,0
fc_1_L2_tile_1626,202434,937131,0
fc_1_L2_tile_1627,202434,973413,0
fc_1_L2_tile_1628,202434,1009695,0
fc_1_L2_tile_1629,202434,1045977,0
fc_1_L2_tile_1630,202434,1082259,0
fc_1_L2_tile_1631,202434,1118541,0
fc_1_L2_tile_1632,202434,1154823,0
fc_1_L2_tile_1633,202434,1191105,0
fc_1_L2_tile_1634,202434,1227387,0
fc_1_L2_tile_1635,202434,1263669,0
fc_1_L2_tile_1636,202434,1299951,0
fc_1_L2_tile_1637,202434,1336233,0
fc_1_L2_tile_1638,202434,1372515,0
fc_1_L2_tile_1639,202434,1408797,0
fc_1_L2_tile_1640,202434,1445079,0
fc_1_L2_tile_1641,202434,1481361,0
fc_1_L2_tile_1642,202434,1517643,0
fc_1_L2_tile_1643,202434,1553925,0
fc_1_L2_tile_1644,202434,1590207,0
fc_1_L2_tile_1645,202434,1626489,0
fc_1_L2_tile_1646,202434,1662771,0
fc_1_L2_tile_1647,202434,1699053,0
fc_1_L2_tile_1648,202434,1735335,0
fc_1_L2_tile_1649,202434,1771617,0
fc_1_L2_tile_1650,202434,1807899,0
fc_1_L2_tile_1651,202434,1844181,0
fc_1_L2_tile_1652,202434,1880463,0
fc_1_L2_tile_1653,202434,1916745,0
fc_1_L2_tile_1654,202434,1953027,0
fc_1_L2_tile_1655,202434,1989309,0
fc_1_L2_tile_1656,202434,2025591,0
fc_1_L2_tile_1657,202434,2061873,0
fc_1_L2_tile_1658,202434,2098155,0
fc_1_L2_tile_1659,202434,2134437,0
fc_1_L2_tile_1660,202434,2170719,0
fc_1_L2_tile_1661,202434,2207001,0
fc_1_L2_tile_1662,202434,2243283,0
fc_1_L2_tile_1663,202434,2279565,0
fc_1_L2_tile_1664,202434,2315847,0
fc_1_L2_tile_1665,202434,2352129,0
fc_1_L2_tile_1666,202434,2388411,0
fc_1_L2_tile_1667,202434,2424693,0
fc_1_L2_tile_1668,202434,2460975,0
fc_1_L2_tile_1669,202434,2497257,0
fc_1_L2_tile_1670,202434,2533539,0
fc_1_L2_tile_1671,202434,2569821,0
fc_1_L2_tile_1672,202434,2606103,0
fc_1_L2_tile_1673,202434,2642385,0
fc_1_L2_tile_1674,202434,2678667,0
fc_1_L2_tile_1675,202434,2714949,0
fc_1_L2_tile_1676,202434,2751231,0
fc_1_L2_tile_1677,202434,2787513,0
fc_1_L2_tile_1678,202434,2823795,0
fc_1_L2_tile_2001,0,42483,0
fc_1_L2_tile_2002,0,78765,0
fc_1_L2_tile_2003,0,115047,0
fc_1_L2_tile_2004,0,151329,0
fc_1_L2_tile_2005,0,187611,0
fc_1_L2_tile_2006,0,223893,0
fc_1_L2_tile_2007,0,260175,0
fc_1_L2_tile_2008,0,296457,0
fc_1_L2_tile_2009,0,332739,0
fc_1_L2_tile_2010,0,369021,0
fc_1_L2_tile_2011,0,405303,0
fc_1_L2_tile_2012,0,441585,0
fc_1_L2_tile_2013,0,477867,0
fc_1_L2_tile_2014,0,514149,0
fc_1_L2_tile_2015,0,550431,0
fc_1_L2_tile_2016,0,586713,0
fc_1_L2_tile_2017,0,622995,0
fc_1_L2_tile_2018,0,659277,0
fc_1_L2_tile_2019,0,695559,0
fc_1_L2_tile_2020,0,731841,0
fc_1_L2_tile_2021,0,768123,0
fc_1_L2_tile_2022,0,804405,0
fc_1_L2_tile_2023,0,840687,0
fc_1_L2_tile_2024,0,876969,0
fc_1_L2_tile_2025,0,913251,0
fc_1_L2_tile_2026,0,949533,0
fc_1_L2_tile_2027,0,985815,0
fc_1_L2_tile_2028,0,1022097,0
fc_1_L2_tile_2029,0,1058379,0
fc_1_L2_tile_2030,0,1094661,0
fc_1_L2_tile_2031,0,1130943,0
fc_1_L2_tile_2032,0,1167225,0
fc_1_L2_tile_2033,0,1203507,0
fc_1_L2_tile_2034,0,1239789,0
fc_1_L2_tile_2035,0,1276071,0
fc_1_L2_tile_2036,0,1312353,0
fc_1_L2_tile_2037,0,1348635,0
fc_1_L2_tile_2038,0,1384917,0
fc_1_L2_tile_2039,0,1421199,0
fc_1_L2_tile_2040,0,1457481,0
fc_1_L2_tile_2041,0,1493763,0
fc_1_L2_tile_2042,0,1530045,0
fc_1_L2_tile_2043,0,1566327,0
fc_1_L2_tile_2044,0,1602609,0
fc_1_L2_tile_2045,0,1638891,0
fc_1_L2_tile_2046,0,1675173,0
fc_1_L2_tile_2047,0,1711455,0
fc_1_L2_tile_2048,0,1747737,0
fc_1_L2_tile_2049,0,1784019,0
fc_1_L2_tile_2050,0,1820301,0
fc_1_L2_tile_2051,0,1856583,0
fc_1_L2_tile_2052,0,1892865,0
fc_1_L2_tile_2053,0,1929147,0
fc_1_L2_tile_2054,0,1965429,0
fc_1_L2_tile_2055,0,2001711,0
fc_1_L2_tile_2056,0,2037993,0
fc_1_L2_tile_2057,0,2074275,0
fc_1_L2_tile_2058,0,2110557,0
fc_1_L2_tile_2059,0,2146839,0
fc_1_L2_tile_2060,0,2183121,0
fc_1_L2_tile_2061,0,2219403,0
fc_1_L2_tile_2062,0,2255685,0
fc_1_L2_tile_2063,0,2291967,0
fc_1_L2_tile_2064,0,2328249,0
fc_1_L2_tile_2065,0,2364531,0
fc_1_L2_tile_2066,0,2400813,0
fc_1_L2_tile_2067,0,2437095,0
fc_1_L2_tile_2068,0,2473377,0
fc_1_L2_tile_2069,0,2509659,0
fc_1_L2_tile_2070,0,2545941,0
fc_1_L2_tile_2071,0,2582223,0
fc_1_L2_tile_2072,0,2618505,0
fc_1_L2_tile_2073,0,2654787,0
fc_1_L2_tile_2074,0,2691069,0
fc_1_L2_tile_2075,0,2727351,0
fc_1_L2_tile_2076,0,2763633,0
fc_1_L2_tile_2077,0,2799915,0
fc_1_L2_tile_2078,0,2836197,0
fc_1_L2_tile_2101,33739,36282,0
fc_1_L2_tile_2102,33739,72564,0
fc_1_L2_tile_2103,33739,108846,0
fc_1_L2_tile_2104,33739,145128,0
fc_1_L2_tile_2105,33739,181410,0
fc_1_L2_tile_2106,33739,217692,0
fc_1_L2_tile_2107,33739,253974,0
fc_1_L2_tile_2108,33739,290256,0
fc_1_L2_tile_2109,33739,326538,0
fc_1_L2_tile_2110,33739,362820,0
fc_1_L2_tile_2111,33739,399102,0
fc_1_L2_tile_2112,33739,435384,0
fc_1_L2_tile_2113,33739,471666,0
fc_1_L2_tile_2114,33739,507948,0
fc_1_L2_tile_2115,33739,544230,0
fc_1_L2_tile_2116,33739,580512,0
fc_1_L2_tile_2117,33739,616794,0
fc_1_L2_tile_2118,33739,653076,0
fc_1_L2_tile_2119,33739,689358,0
fc_1_L2_tile_2120,33739,725640,0
fc_1_L2_tile_2121,33739,761922,0
fc_1_L2_tile_2122,33739,798204,0
fc_1_L2_tile_2123,33739,834486,0
fc_1_L2_tile_2124,33739,870768,0
fc_1_L2_tile_2125,33739,907050,0
fc_1_L2_tile_2126,33739,943332,0
fc_1_L2_tile_2127,33739,979614,0
fc_1_L2_tile_2128,33739,1015896,0
fc_1_L2_tile_2129,33739,1052178,0
fc_1_L2_tile_2130,33739,1088460,0
fc_1_L2_tile_2131,33739,1124742,0
fc_1_L2_tile_2132,33739,1161024,0
fc_1_L2_tile_2133,33739,1197306,0
fc_1_L2_tile_2134,33739,1233588,0
fc_1_L2_tile_2135,33739,1269870,0
fc_1_L2_tile_2136,33739,1306152,0
fc_1_L2_tile_2137,33739,1342434,0
fc_1_L2_tile_2138,33739,1378716,0
fc_1_L2_tile_2139,33739,1414998,0
fc_1_L2_tile_2140,33739,1451280,0
fc_1_L2_tile_2141,33739,1487562,0
fc_1_L2_tile_2142,33739,1523844,0
fc_1_L2_tile_2143,33739,1560126,0
fc_1_L2_tile_2144,33739,1596408,0
fc_1_L2_tile_2145,33739,1632690,0
fc_1_L2_tile_2146,33739,1668972,0
fc_1_L2_tile_2147,33739,1705254,0
fc_1_L2_tile_2148,33739,1741536,0
fc_1_L2_tile_2149,33739,1777818,0
fc_1_L2_tile_2150,33739,1814100,0
fc_1_L2_tile_2151,33739,1850382,0
fc_1_L2_tile_2152,33739,1886664,0
fc_1_L2_tile_2153,33739,1922946,0
fc_1_L2_tile_2154,33739,1959228,0
fc_1_L2_tile_2155,33739,1995510,0
fc_1_L2_tile_2156,33739,2031792,0
fc_1_L2_tile_2157,33739,2068074,0
fc_1_L2_tile_2158,33739,2104356,0
fc_1_L2_tile_2159,33739,2140638,0
fc_1_L2_tile_2160,33739,2176920,0
fc_1_L2_tile_2161,33739,2213202,0
fc_1_L2_tile_2162,33739,2249484,0
fc_1_L2_tile_2163,33739,2285766,0
fc_1_L2_tile_2164,33739,2322048,0
fc_1_L2_tile_2165,33739,2358330,0
fc_1_L2_tile_2166,33739,2394612,0
fc_1_L2_tile_2167,33739,2430894,0
fc_1_L2_tile_2168,33739,2467176,0
fc_1_L2_tile_2169,33739,2503458,0
fc_1_L2_tile_2170,33739,2539740,0
fc_1_L2_tile_2171,33739,2576022,0
fc_1_L2_tile_2172,33739,2612304,0
fc_1_L2_tile_2173,33739,2648586,0
fc_1_L2_tile_2174,33739,2684868,0
fc_1_L2_tile_2175,33739,2721150,0
fc_1_L2_tile_2176,33739,2757432,0
fc_1_L2_tile_2177,33739,2793714,0
fc_1_L2_tile_2178,33739,2829996,0
fc_1_L2_tile_2201,67478,42483,0
fc_1_L2_tile_2202,67478,78765,0
fc_1_L2_tile_2203,67478,115047,0
fc_1_L2_tile_2204,67478,151329,0
fc_1_L2_tile_2205,67478,187611,0
fc_1_L2_tile_2206,67478,223893,0
fc_1_L2_tile_2207,67478,260175,0
fc_1_L2_tile_2208,67478,296457,0
fc_1_L2_tile_2209,67478,332739,0
fc_1_L2_tile_2210,67478,369021,0
fc_1_L2_tile_2211,67478,405303,0
fc_1_L2_tile_2212,67478,441585,0
fc_1_L2_tile_2213,67478,477867,0
fc_1_L2_tile_2214,67478,514149,0
fc_1_L2_tile_2215,67478,550431,0
fc_1_L2_tile_2216,67478,586713,0
fc_1_L2_tile_2217,67478,622995,0
fc_1_L2_tile_2218,67478,659277,0
fc_1_L2_tile_2219,67478,695559,0
fc_1_L2_tile_2220,67478,731841,0
fc_1_L2_tile_2221,67478,768123,0
fc_1_L2_tile_2222,67478,804405,0
fc_1_L2_tile_2223,67478,840687,0
fc_1_L2_tile_2224,67478,876969,0
fc_1_L2_tile_2225,67478,913251,0
fc_1_L2_tile_2226,67478,949533,0
fc_1_L2_tile_2227,67478,985815,0
fc_1_L2_tile_2228,67478,1022097,0
fc_1_L2_tile_2229,67478,1058379,0
fc_1_L2_tile_2230,67478,1094661,0
fc_1_L2_tile_2231,67478,1130943,0
fc_1_L2_tile_2232,67478,1167225,0
fc_1_L2_tile_2233,67478,1203507,0
fc_1_L2_tile_2234,67478,1239789,0
fc_1_L2_tile_2235,67478,1276071,0
fc_1_L2_tile_2236,67478,1312353,0
fc_1_L2_tile_2237,67478,1348635,0
fc_1_L2_tile_2238,67478,1384917,0
fc_1_L2_tile_2239,67478,1421199,0
fc_1_L2_tile_2240,67478,1457481,0
fc_1_L2_tile_2241,67478,1493763,0
fc_1_L2_tile_2242,67478,1530045,0
fc_1_L2_tile_2243,67478,1566327,0
fc_1_L2_tile_2244,67478,1602609,0
fc_1_L2_tile_2245,67478,1638891,0
fc_1_L2_tile_2246,67478,1675173,0
fc_1_L2_tile_2247,67478,1711455,0
fc_1_L2_tile_2248,67478,1747737,0
fc_1_L2_tile_2249,67478,1784019,0
fc_1_L2_tile_2250,67478,1820301,0
fc_1_L2_tile_2251,67478,1856583,0
fc_1_L2_tile_2252,67478,1892865,0
fc_1_L2_tile_2253,67478,1929147,0
fc_1_L2_tile_2254,67478,1965429,0
fc_1_L2_tile_2255,67478,2001711,0
fc_1_L2_tile_2256,67478,2037993,0
fc_1_L2_tile_2257,67478,2074275,0
fc_1_L2_tile_2258,67478,2110557,0
fc_1_L2_tile_2259,67478,2146839,0
fc_1_L2_tile_2260,67478,2183121,0
fc_1_L2_tile_2261,67478,2219403,0
fc_1_L2_tile_2262,67478,2255685,0
fc_1_L2_tile_2263,67478,2291967,0
